,Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
6328,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,93986.0,0.0,7472.55,20
6329,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,345.24,5332.31,24
6330,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,170131.2,0.0,0.0,MD3
6331,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,0.0,1824.42,24
6332,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,86103.0,0.0,2442.55,18
6333,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,0.0,5332.31,24
6334,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,0.0,6124.06,24
6335,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,117424.0,0.0,645.84,N25
6336,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,86103.0,0.0,6836.38,18
6337,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,107934.0,0.0,0.0,24
6338,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,98228.0,0.0,7816.14,21
6339,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,72463.0,101.23,2204.9,14
6340,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,83680.8086,55.29,0.0,18
6341,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,83641.0722,0.0,1153.12,18
6342,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,0.0,8955.95,24
6343,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,82436.0,0.0,309.15,17
6344,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,400.87,5332.31,24
6345,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,0.0,1824.42,24
6346,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,122842.0,0.0,0.0,N26
6347,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,86103.0,0.0,6836.38,18
6348,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,0.0,5332.31,24
6349,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,85012.7931,232.74,0.0,18
6350,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,86103.0,256.46,1399.19,18
6351,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,110355.2707,0.0,0.0,24
6352,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,86103.0,0.0,6262.68,18
6353,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,78947.0,0.0,3732.58,16
6354,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,82436.0,0.0,3899.76,17
6355,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,93986.0,0.0,1057.41,20
6356,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,69442.0,0.0,5490.05,13
6357,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,135863.23,0.0,0.0,M3
6358,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,0.0,8501.69,24
6359,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,0.0,1824.42,24
6360,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,125548.59,0.0,0.0,M3
6361,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,66572.0,0.0,416.1,12
6362,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,98228.0,0.0,4658.57,21
6363,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,0.0,8950.52,24
6364,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,86103.0043,0.0,1399.19,18
6365,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,69442.0,0.0,0.0,13
6366,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,69442.0,0.0,0.0,13
6367,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,70025.46,189.5,0.0,18
6368,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,0.0,0.0,24
6369,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,72463.0,0.0,0.0,14
6370,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,0.0,0.0,24
6371,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,100924.0652,0.0,0.0,24
6372,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,78157.4705,102.88,0.0,18
6373,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,75034.0783,3891.11,0.0,18
6374,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,117424.0,199.36,0.0,N25
6375,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,117424.0,0.0,0.0,N25
6376,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,77841.7682,0.0,0.0,20
6377,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,86103.0,651.99,0.0,18
6378,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,209996.1,0.0,0.0,MD4
6379,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,81853.57,0.0,0.0,N23
6380,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,88910.3514,0.0,0.0,N23
6381,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,60894.3133,0.0,0.0,16
6382,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,0.0,0.0,24
6383,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,0.0,0.0,24
6384,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,72476.3465,0.0,0.0,18
6385,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,106456.4397,0.0,0.0,24
6386,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,102725.0,0.0,0.0,N25
6387,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,4978.85,0.0,24
6388,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,0.0,0.0,24
6389,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,100600.55,0.0,0.0,24
6390,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,121347.9958,0.0,0.0,26
6391,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,117424.0,0.0,0.0,N25
6392,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,69442.0,0.0,0.0,13
6393,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,82382.7673,112.58,0.0,24
6394,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,101198.8343,2920.22,0.0,24
6395,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,85086.4746,3886.26,0.0,24
6396,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,54960.5011,294.59,0.0,13
6397,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,87688.6132,0.0,0.0,23
6398,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,56884.1796,0.0,0.0,13
6399,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,98228.0,3998.34,0.0,21
6400,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,72868.3662,4161.15,0.0,21
6401,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,122842.0,0.0,0.0,26
6402,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,184717.3035,0.0,0.0,MD2
6403,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,76115.48,0.0,0.0,N21
6404,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,62050.2373,1862.76,0.0,16
6405,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,73576.841,0.0,0.0,16
6406,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,69533.7571,1535.24,0.0,16
6407,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,103945.8764,3170.2,0.0,24
6408,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,81820.6834,3164.86,0.0,24
6409,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,94888.8931,0.0,0.0,24
6410,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,73794.1166,0.0,0.0,16
6411,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,78947.0,4441.88,0.0,16
6412,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,175273.07,0.0,0.0,M2
6413,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,89351.7396,0.0,0.0,N23
6414,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,76086.15,221.33,0.0,18
6415,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,90095.5621,0.0,0.0,24
6416,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,99876.0503,0.0,0.0,24
6417,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,82436.0,3958.2,0.0,17
6418,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,115311.71,0.0,0.0,25
6419,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,101943.2326,0.0,0.0,N25
6420,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,56333.0,0.0,0.0,13
6421,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,108281.5173,0.0,0.0,26
6422,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,82715.8522,0.0,0.0,24
6423,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,112267.0,7628.27,0.0,N24
6424,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,95233.9968,0.0,0.0,21
6425,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,60157.3769,0.0,0.0,16
6426,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,87048.782,0.0,0.0,24
6427,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,96321.2901,0.0,0.0,21
6428,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,91441.5175,0.0,0.0,24
6429,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,74192.94,0.0,0.0,21
6430,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,74244.4338,0.0,0.0,21
6431,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,70438.907,239.48,0.0,14
6432,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,101929.7084,0.0,0.0,N25
6433,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,102137.94,0.0,0.0,N26
6434,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,71957.4542,0.0,0.0,21
6435,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,98190.94,0.0,0.0,24
6436,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,127100.42,0.0,0.0,M3
6437,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,88997.8801,0.0,0.0,24
6438,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,87261.4244,0.0,0.0,24
6439,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,69442.0,0.0,0.0,13
6440,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,82421.662,0.0,0.0,24
6441,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,95009.3878,0.0,0.0,N25
6442,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,87631.5802,0.0,0.0,24
6443,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,95049.24,0.0,0.0,N23
6444,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,42994.145,0.0,0.0,24
6445,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,75420.94,1272.63,0.0,23
6446,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,68042.1352,0.0,0.0,13
6447,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,135728.35,0.0,0.0,M3
6448,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,84310.555,425.61,0.0,24
6449,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,85922.595,615.4,0.0,24
6450,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,56073.32,0.0,0.0,18
6451,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,95564.655,0.0,0.0,N25
6452,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,107984.655,0.0,0.0,N25
6453,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,93494.655,0.0,0.0,N23
6454,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,101490.03,0.0,0.0,N25
6455,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,93494.655,0.0,0.0,24
6456,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,117424.0,0.0,0.0,N25
6457,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,73541.7387,0.0,0.0,16
6458,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,117424.0,0.0,0.0,N25
6459,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,217451.0,0.0,0.0,EX2
6460,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,85426.0,0.0,0.0,24
6461,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,80833.0,0.0,0.0,18
6462,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,61333.0,0.0,0.0,18
6463,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,61333.0,0.0,0.0,18
6464,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,68725.0,417.95,0.0,20
6465,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,83227.0,0.0,0.0,24
6466,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,74735.0,0.0,0.0,21
6467,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,89333.0,0.0,0.0,N25
6468,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,71554.82,0.0,0.0,16
6469,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,86103.0,0.0,0.0,18
6470,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,83227.0,0.0,0.0,24
6471,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,83227.0,0.0,0.0,24
6472,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,74940.0,0.0,0.0,20
6473,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,83227.0,0.0,0.0,24
6474,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,60157.38,0.0,0.0,16
6475,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,116762.0,0.0,0.0,26
6476,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,89211.0,0.0,0.0,24
6477,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,M,87631.58,315.99,0.0,24
6478,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,45500.0,0.0,0.0,13
6479,HHS,Department of Health and Human Services,HHS 60 Public Health Services Division,F,47000.0,0.0,0.0,13
6480,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69442.0,0.0,5490.05,13
6481,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,0.0,3448.74,24
6482,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,152940.0,0.0,0.0,M3
6483,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,66444.29,153.35,0.0,16
6484,HHS,Department of Health and Human Services,HHS 60 School Health Services,M,69442.0,0.0,5490.05,13
6485,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,2841.73,16
6486,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,2805.91,16
6487,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0008,0.0,0.0,24
6488,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,1045.88,16
6489,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,116.28,3182.64,16
6490,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,66168.38,0.0,2144.79,15
6491,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,117424.0,0.0,0.0,N25
6492,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,73671.0,0.0,4878.91,21
6493,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,830.83,16
6494,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,68573.86,0.0,0.0,16
6495,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,0.0,0.0,24
6496,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,1910.4,16
6497,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,152940.0,0.0,0.0,M3
6498,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,68771.19,18.19,0.0,16
6499,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,56.31,1981.65,16
6500,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,0.0,0.0,24
6501,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,0.0,1824.42,24
6502,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,116.28,3171.99,16
6503,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,80.97,0.0,24
6504,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,1520.71,16
6505,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,4332.92,16
6506,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,3134.76,16
6507,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,3304.73,16
6508,HHS,Department of Health and Human Services,HHS 60 School Health Services,M,89027.9846,353.45,0.0,20
6509,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,2727.97,16
6510,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,112.62,1145.85,16
6511,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,66444.29,0.0,0.0,16
6512,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,64386.82,0.0,0.0,16
6513,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,68575.16,107.66,0.0,16
6514,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,5252.01,16
6515,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,66444.29,0.0,0.0,16
6516,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,59210.25,0.0,1638.56,16
6517,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,66444.39,0.0,0.0,16
6518,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,0.0,1824.42,24
6519,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,64386.81,0.0,0.0,16
6520,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,2557.54,16
6521,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,3149.01,16
6522,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,3160.63,16
6523,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.6325,0.0,2688.25,16
6524,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,5283.12,16
6525,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,1078.99,16
6526,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,116.28,3142.16,16
6527,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,2619.88,16
6528,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,5282.34,16
6529,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,1078.99,16
6530,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,66444.29,0.0,0.0,16
6531,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,4607.12,16
6532,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,3049.51,16
6533,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,791.24,16
6534,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,29.07,2601.63,16
6535,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,3112.78,16
6536,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,68573.86,0.0,0.0,16
6537,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,0.0,0.0,24
6538,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,65308.4409,0.0,0.0,15
6539,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,3134.59,16
6540,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,2022.89,16
6541,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,2428.87,16
6542,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,117424.0,0.0,1908.14,N25
6543,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,3144.7,16
6544,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,68575.16,183.73,0.0,16
6545,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,66168.38,0.0,1344.68,15
6546,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,59210.25,0.0,2377.06,16
6547,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,78947.0,0.0,6002.26,16
6548,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,0.0,8950.52,24
6549,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,68575.16,0.0,0.0,16
6550,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,98233.63,0.0,0.0,24
6551,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0044,0.0,1470.06,24
6552,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,830.83,16
6553,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,0.0,5332.31,24
6554,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,3134.08,16
6555,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,5254.1,16
6556,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,4211.61,16
6557,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,56133.5,0.0,1433.08,24
6558,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,66444.29,52.16,0.0,16
6559,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,117424.0,0.0,0.0,N25
6560,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,86103.0,0.0,4076.04,18
6561,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,2718.78,5332.31,24
6562,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,4999.38,16
6563,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,98233.6317,0.0,0.0,24
6564,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,68573.86,0.0,0.0,16
6565,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,1229.75,16
6566,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,66444.29,0.0,0.0,16
6567,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,66444.29,0.0,0.0,16
6568,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,0.0,1824.42,24
6569,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,133174.39,0.0,0.0,M3
6570,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,84200.25,0.0,0.0,24
6571,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,64386.81,101.08,0.0,16
6572,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,4420.9,16
6573,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,152940.0,0.0,0.0,M3
6574,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,4533.76,16
6575,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,1475.93,16
6576,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,1843.11,16
6577,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,69078.63,0.0,3957.72,16
6578,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,68573.86,107.66,0.0,16
6579,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,71141.012,0.0,0.0,16
6580,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,62397.58,0.0,0.0,16
6581,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,0.0,0.0,24
6582,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,62397.58,0.0,0.0,16
6583,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,64388.52,154.17,0.0,16
6584,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,62397.58,0.0,0.0,16
6585,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,81606.0,0.0,0.0,24
6586,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,53694.55,0.0,0.0,16
6587,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,60632.07,0.0,0.0,16
6588,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,62398.0,0.0,0.0,16
6589,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,60435.74,0.0,0.0,16
6590,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,60435.74,0.0,0.0,16
6591,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,60988.13,136.52,0.0,16
6592,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,62550.59,71.16,0.0,16
6593,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,81606.0,0.0,0.0,24
6594,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,57316.56,0.0,0.0,16
6595,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,0.0,0.0,24
6596,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,63178.02,0.0,0.0,16
6597,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,60435.74,0.0,0.0,16
6598,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,60435.33,0.0,0.0,16
6599,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,60435.33,0.0,0.0,16
6600,HHS,Department of Health and Human Services,HHS 60 School Health Services,M,88640.3033,0.0,0.0,18
6601,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,60435.36,0.0,0.0,16
6602,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,60435.74,71.16,0.0,16
6603,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,48950.0698,0.0,0.0,15
6604,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,58925.72,0.0,0.0,16
6605,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,98233.63,0.0,0.0,24
6606,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,0.0,0.0,24
6607,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,60435.28,0.0,0.0,16
6608,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,60435.33,0.0,0.0,16
6609,HHS,Department of Health and Human Services,HHS 60 School Health Services,F,112267.0,0.0,0.0,24
